N,p_m,p_c,trn_size,iteration,generation,best_fitness,avg_fitness
100,0.05,0.02,20,1,107,-181.10772935672256,-221.67505567196582
100,0.05,0.02,20,1,108,-142.01063709417264,-221.76112838488905
100,0.05,0.02,20,1,109,-82.5184174820669,-202.6312364871346
100,0.05,0.02,20,1,110,-128.70318264754368,-213.94016013398857
100,0.05,0.02,20,1,111,-135.69463863518345,-224.29984139962
100,0.05,0.02,20,1,112,-131.23851208678758,-205.487790682665
100,0.05,0.02,20,1,113,-131.23851208678758,-204.4527237558128
100,0.05,0.02,20,1,114,-102.33630940518894,-219.68236695156207
100,0.05,0.02,20,1,115,-137.53945729601884,-218.38511583085543
100,0.05,0.02,20,1,116,-143.84669896727925,-206.2775506699496
100,0.05,0.02,20,1,117,-132.169905660283,-227.55329027693733
100,0.05,0.02,20,1,118,-92.20189569201838,-204.81413862652857
100,0.05,0.02,20,1,119,-136.61544808322665,-213.6804024259853
100,0.05,0.02,20,1,120,-126.8187996428785,-218.19117888914587
100,0.05,0.02,20,1,121,-172.77309920783506,-236.03021097472916
100,0.05,0.02,20,1,122,-134.0407993409569,-208.95873151820965
100,0.05,0.02,20,1,123,-137.53945729601884,-220.77144058477685
100,0.05,0.02,20,1,124,-137.53945729601884,-217.8394553958242
100,0.05,0.02,20,1,125,-130.31004303683676,-198.04590069256454
100,0.05,0.02,20,1,126,-124.33558553417603,-209.72634627075266
100,0.05,0.02,20,1,127,-105.60701700396552,-226.95278917017475
100,0.05,0.02,20,1,128,-129.64876634922564,-224.0951498726017
100,0.05,0.02,20,1,129,-137.53945729601884,-230.46461911474182
100,0.05,0.02,20,1,130,-128.70318264754368,-218.65462289835236
100,0.05,0.02,20,1,131,-161.89412298131649,-232.32654444032568
100,0.05,0.02,20,1,132,-124.33558553417603,-221.86309841352752
100,0.05,0.02,20,1,133,-130.31004303683676,-222.17603368366352
100,0.05,0.02,20,1,134,-114.27188724235731,-198.27641466592272
100,0.05,0.02,20,1,135,-132.169905660283,-223.7557092044278
100,0.05,0.02,20,1,136,-136.61544808322665,-231.45422160629786
100,0.05,0.02,20,1,137,-137.53945729601884,-221.57271930624805
100,0.05,0.02,20,1,138,-132.169905660283,-221.9948037062221
100,0.05,0.02,20,1,139,-133.10405388322278,-234.9769770283148
100,0.05,0.02,20,1,140,-136.61544808322665,-208.4502837787277
100,0.05,0.02,20,1,141,-178.54894437575342,-229.48154818835556
100,0.05,0.02,20,1,142,-124.33558553417603,-193.8227611273556
100,0.05,0.02,20,1,143,-131.23851208678758,-219.0673182992985
100,0.05,0.02,20,1,144,-126.8187996428785,-240.2095599926076
100,0.05,0.02,20,1,145,-135.69463863518345,-212.57165710583078
100,0.05,0.02,20,1,146,-128.70318264754368,-221.78128783027876
100,0.05,0.02,20,1,147,-172.77309920783506,-227.88329022735735
100,0.05,0.02,20,1,148,-135.21395872616785,-225.4499911173404
100,0.05,0.02,20,1,149,-126.8187996428785,-209.27995797297976
100,0.05,0.02,20,1,150,-125.88027898781785,-208.56413019080705
100,0.05,0.02,20,1,151,-94.56008088970496,-227.51072281278616
100,0.05,0.02,20,1,152,-124.33558553417603,-226.56480046074535
100,0.05,0.02,20,1,153,-136.61544808322665,-208.90798783005124
100,0.05,0.02,20,1,154,-133.24954212300622,-218.8056528699964
100,0.05,0.02,20,1,155,-160.99019513592785,-236.79922212973196
100,0.05,0.02,20,1,156,-171.88448708429138,-226.33794949294614
100,0.05,0.02,20,1,157,-129.3846820423443,-220.08023148889117
100,0.05,0.02,20,1,158,-125.41522986797287,-216.35685255183012
100,0.05,0.02,20,1,159,-136.61544808322665,-211.61089702944298
100,0.05,0.02,20,1,160,-167.3259018078045,-227.95090213222684
100,0.05,0.02,20,1,161,-136.19691004531023,-202.13125117068384
100,0.05,0.02,20,1,162,-66.30375285612676,-208.38561640407136
100,0.05,0.02,20,1,163,-119.39543120718442,-207.13195819413616
100,0.05,0.02,20,1,164,-111.84015371452148,-199.22667077353552
100,0.05,0.02,20,1,165,-127.75981574503821,-215.239496763525
100,0.05,0.02,20,1,166,-135.69463863518345,-223.35307568787238
100,0.05,0.02,20,1,167,-127.75981574503821,-211.88151308476623
100,0.05,0.02,20,1,168,-127.75981574503821,-233.98039610443055
100,0.05,0.02,20,1,169,-136.19691004531023,-235.74621919099707
100,0.05,0.02,20,1,170,-171.0,-247.29425163909306
100,0.05,0.02,20,1,171,-142.92702786528704,-243.321703551068
100,0.05,0.02,20,1,172,-126.8187996428785,-219.97391387679016
100,0.05,0.02,20,1,173,-176.04345773288534,-235.48389823858648
100,0.05,0.02,20,1,174,-129.3846820423443,-222.7948835343481
100,0.05,0.02,20,1,175,-106.57252408878007,-203.20665584652886
100,0.05,0.02,20,1,176,-131.23851208678758,-212.48387871095088
100,0.05,0.02,20,1,177,-131.23851208678758,-197.66749285719757
100,0.05,0.02,20,1,178,-133.10405388322278,-221.83693637276244
100,0.05,0.02,20,1,179,-105.1621712560464,-215.80739361988114
100,0.05,0.02,20,1,180,-128.70318264754368,-212.8546171270032
100,0.05,0.02,20,1,181,-129.3846820423443,-214.52613281837685
100,0.05,0.02,20,1,182,-174.56189146281497,-234.41089568354744
100,0.05,0.02,20,1,183,-134.9799959983992,-219.19509174009895
100,0.05,0.02,20,1,184,-131.23851208678758,-234.44861918726735
100,0.05,0.02,20,1,185,-127.75981574503821,-210.1333360285619
100,0.05,0.02,20,1,186,-193.85164807134504,-234.16476565641267
100,0.05,0.02,20,1,187,-127.75981574503821,-205.93095230295737
100,0.05,0.02,20,1,188,-135.69463863518345,-227.84658636189667
100,0.05,0.02,20,1,189,-169.12947441089744,-231.5351979857583
100,0.05,0.02,20,1,190,-142.01063709417264,-214.42643207097225
100,0.05,0.02,20,1,191,-142.92702786528704,-231.74819039410406
100,0.05,0.02,20,1,192,-167.50789408087883,-225.56022074076648
100,0.05,0.02,20,1,193,-141.09772228646443,-230.4384015061738
100,0.05,0.02,20,1,194,-134.23149572268392,-213.45405141445042
100,0.05,0.02,20,1,195,-161.89412298131649,-233.47377457651726
100,0.05,0.02,20,1,196,-181.97114584074512,-236.76702423271252
100,0.05,0.02,20,1,197,-137.53945729601884,-221.00481314567324
100,0.05,0.02,20,1,198,-165.79301256742124,-228.19654554856143
100,0.05,0.02,20,1,199,-129.64876634922564,-222.60305675507902
100,0.05,0.02,20,1,200,-127.75981574503821,-213.18777110936557
100,0.05,0.02,20,1,201,-132.169905660283,-216.44727363190526
100,0.05,0.02,20,1,202,-131.23851208678758,-213.64013722130113
100,0.05,0.02,20,1,203,-127.75981574503821,-212.81219267935023
100,0.05,0.02,20,1,204,-131.23851208678758,-218.03369127732233
100,0.05,0.02,20,1,205,-158.3011387029333,-224.9176934030095
100,0.05,0.02,20,1,206,-142.92702786528704,-223.99315039268325
100,0.05,0.02,20,1,207,-74.6232255123179,-226.8709807269469
100,0.05,0.02,20,1,208,-133.10405388322278,-208.91673657271969
100,0.05,0.02,20,1,209,-138.46648326421052,-211.83321502133697
100,0.05,0.02,20,1,210,-107.05948168962618,-207.9491207483838
100,0.05,0.02,20,1,211,-133.10405388322278,-229.77468037866805
100,0.05,0.02,20,1,212,-104.64302857109942,-212.88720938533118
100,0.05,0.02,20,1,213,-125.88027898781785,-217.42264631837486
100,0.05,0.02,20,1,214,-132.26812023536854,-215.46607971682846
100,0.05,0.02,20,1,215,-138.75872022286245,-222.48756359272411
100,0.05,0.02,20,1,216,-95.12205669071392,-224.90331376067058
100,0.05,0.02,20,1,217,-66.30375285612676,-198.28040035949255
100,0.05,0.02,20,1,218,-133.10405388322278,-224.63150445996894
100,0.05,0.02,20,1,219,-136.61544808322665,-215.1902470361139
100,0.05,0.02,20,1,220,-134.77722635447623,-226.82924737038584
100,0.05,0.02,20,1,221,13.596875762567151,-207.02054112533472
100,0.05,0.02,20,1,222,-161.89412298131649,-206.84809664940948
100,0.05,0.02,20,1,223,-137.53945729601884,-203.35194195134451
100,0.05,0.02,20,1,224,-125.88027898781785,-222.2475317687221
100,0.05,0.02,20,1,225,11.83772233983162,-164.46323668482637
100,0.05,0.02,20,1,226,-137.53945729601884,-227.3047459992714
100,0.05,0.02,20,1,227,-137.53945729601884,-223.66408675950368
100,0.05,0.02,20,1,228,-165.5371150739731,-231.1318745792393
100,0.05,0.02,20,1,229,-132.169905660283,-229.47034914279698
100,0.05,0.02,20,1,230,-141.09772228646443,-227.21362867678477
100,0.05,0.02,20,1,231,7.17157287525381,-193.07594868024
100,0.05,0.02,20,1,232,-125.88027898781785,-212.97306020218494
100,0.05,0.02,20,1,233,-160.08991914547278,-220.21979353919204
100,0.05,0.02,20,1,234,-181.10772935672256,-229.5974815798023
100,0.05,0.02,20,1,235,-136.61544808322665,-215.75951048583323
100,0.05,0.02,20,1,236,-131.23851208678758,-219.72484541852955
100,0.05,0.02,20,1,237,-138.16419889536138,-209.3323545524959
100,0.05,0.02,20,1,238,-132.169905660283,-229.49434153559653
100,0.05,0.02,20,1,239,-125.88027898781785,-215.6726532869916
100,0.05,0.02,20,1,240,-134.0407993409569,-213.0881247008478
100,0.05,0.02,20,1,241,-112.37924020083418,-206.6119344012369
100,0.05,0.02,20,1,242,-182.43416490252568,-228.03406614649504
100,0.05,0.02,20,1,243,-125.88027898781785,-224.0187836179276
100,0.05,0.02,20,1,244,-125.88027898781785,-219.12928317105832
100,0.05,0.02,20,1,245,16.0,-170.4355436372004
100,0.05,0.02,20,1,246,-160.08991914547278,-228.6973860520949
100,0.05,0.02,20,1,247,-125.88027898781785,-203.91008558099432
100,0.05,0.02,20,1,248,-60.35533905932738,-212.80816664810013
100,0.05,0.02,20,1,249,-127.75981574503821,-212.2365996803862
100,0.05,0.02,20,1,250,-133.10405388322278,-234.6427524408778
100,0.05,0.02,20,1,251,-113.32435804486894,-229.8981558123626
100,0.05,0.02,20,1,252,-200.0,-229.70195035523483
100,0.05,0.02,20,1,253,-138.46648326421052,-210.15809148460528
100,0.05,0.02,20,1,254,-171.88448708429138,-229.22947785731577
100,0.05,0.02,20,1,255,-170.11985634456667,-233.6139039997965
100,0.05,0.02,20,1,256,16.0,-196.64241606307988
100,0.05,0.02,20,1,257,-133.10405388322278,-213.16667567733617
100,0.05,0.02,20,1,258,-148.48831648126531,-230.5655308840738
100,0.05,0.02,20,1,259,-188.33854141237833,-215.51940051113488
100,0.05,0.02,20,1,260,-128.70318264754368,-214.4475783711019
100,0.05,0.02,20,1,261,-131.23851208678758,-213.23021112031228
100,0.05,0.02,20,1,262,-137.53945729601884,-216.11859257261546
100,0.05,0.02,20,1,263,-129.3846820423443,-214.56152135318305
100,0.05,0.02,20,1,264,-128.70318264754368,-203.83251284060742
100,0.05,0.02,20,1,265,-127.75981574503821,-217.1686723765125
100,0.05,0.02,20,1,266,-101.32493928760188,-213.07373543962473
100,0.05,0.02,20,1,267,-132.169905660283,-208.2249363225875
100,0.05,0.02,20,1,268,-109.92215489043241,-230.51607095609532
100,0.05,0.02,20,1,269,-174.73932046178356,-223.21443019457496
100,0.05,0.02,20,1,270,-163.76474136094643,-216.56678059456897
100,0.05,0.02,20,1,271,-177.3545604508337,-234.5213877264381
100,0.05,0.02,20,1,272,-134.9799959983992,-226.3882786928183
100,0.05,0.02,20,1,273,-130.31004303683676,-211.54780438713178
100,0.05,0.02,20,1,274,-57.38826948140329,-213.4875349249695
100,0.05,0.02,20,1,275,-127.75981574503821,-212.51671948937212
100,0.05,0.02,20,1,276,-125.88027898781785,-218.423547099042
100,0.05,0.02,20,1,277,-126.8187996428785,-221.55821071826958
100,0.05,0.02,20,1,278,-173.87739763939976,-236.686637591862
100,0.05,0.02,20,1,279,-92.20189569201838,-201.33871399946423
100,0.05,0.02,20,1,280,-135.69463863518345,-213.89034299777947
100,0.05,0.02,20,1,281,-67.2965719651132,-229.17259567830936
100,0.05,0.02,20,1,282,-142.01063709417264,-221.3717994305107
100,0.05,0.02,20,1,283,-115.22167621838005,-200.69898568214464
100,0.05,0.02,20,1,284,-126.8187996428785,-207.10128336088962
100,0.05,0.02,20,1,285,-171.88448708429138,-225.97014176766615
100,0.05,0.02,20,1,286,-137.53945729601884,-216.67347752394346
100,0.05,0.02,20,1,287,-102.72001872658765,-236.36669873986222
100,0.05,0.02,20,1,288,-132.26812023536854,-209.63510074822386
100,0.05,0.02,20,1,289,-132.169905660283,-224.12243091034696
100,0.05,0.02,20,1,290,-139.1484996476665,-213.01147269178693
100,0.05,0.02,20,1,291,-94.14748010928824,-222.50008350038613
100,0.05,0.02,20,1,292,-128.70318264754368,-217.26017362602667
100,0.05,0.02,20,1,293,-137.53945729601884,-213.99757328486103
100,0.05,0.02,20,1,294,-150.17742799230606,-204.79498617194648
100,0.05,0.02,20,1,295,-132.26812023536854,-231.06170790470804
100,0.05,0.02,20,1,296,-137.53945729601884,-222.24721427128597
100,0.05,0.02,20,1,297,-101.32493928760188,-218.87277773632707
100,0.05,0.02,20,1,298,-127.75981574503821,-201.03504874762325
100,0.05,0.02,20,1,299,-101.32493928760188,-224.11524262297112
100,0.05,0.02,20,2,0,-133.10405388322278,-229.4299819455096
100,0.05,0.02,20,2,1,-137.53945729601884,-221.68807807091932
100,0.05,0.02,20,2,2,-166.6476151587624,-214.0102589017253
100,0.05,0.02,20,2,3,-100.35416188179427,-191.36072283653465
100,0.05,0.02,20,2,4,-133.10405388322278,-222.95607396739183
100,0.05,0.02,20,2,5,-133.10405388322278,-214.40858881990215
100,0.05,0.02,20,2,6,-132.169905660283,-227.73009413841442
100,0.05,0.02,20,2,7,-137.53945729601884,-198.55876445656878
100,0.05,0.02,20,2,8,-127.75981574503821,-235.13859597471426
100,0.05,0.02,20,2,9,-131.23851208678758,-207.65441590393414
100,0.05,0.02,20,2,10,-149.29446918070022,-217.78299891727048
100,0.05,0.02,20,2,11,-131.2872536767062,-231.22408604432493
100,0.05,0.02,20,2,12,-177.70744176750625,-236.11101092033826
100,0.05,0.02,20,2,13,-133.10405388322278,-219.73382218199535
100,0.05,0.02,20,2,14,-104.64302857109942,-238.07902737553206
100,0.05,0.02,20,2,15,-131.23851208678758,-214.4437343999333
100,0.05,0.02,20,2,16,-94.56008088970496,-226.90704922013794
100,0.05,0.02,20,2,17,-101.32493928760188,-216.27575389388025
100,0.05,0.02,20,2,18,-131.23851208678758,-213.20736714643698
100,0.05,0.02,20,2,19,-160.99019513592785,-223.339459648558
100,0.05,0.02,20,2,20,-172.77309920783506,-216.953944244724
100,0.05,0.02,20,2,21,-188.82622246293482,-230.96166911183485
100,0.05,0.02,20,2,22,-136.61544808322665,-212.63669903735527
100,0.05,0.02,20,2,23,-117.12748667179272,-229.44643707468455
100,0.05,0.02,20,2,24,-141.09772228646443,-220.3001261986248
100,0.05,0.02,20,2,25,-138.46648326421052,-214.26901215856387
100,0.05,0.02,20,2,26,-111.41984052872976,-229.19315971267534
100,0.05,0.02,20,2,27,-131.23851208678758,-219.1954244345839
100,0.05,0.02,20,2,28,-135.69463863518345,-229.11306974573108
100,0.05,0.02,20,2,29,-126.8187996428785,-216.09343509782244
100,0.05,0.02,20,2,30,-169.24428900898053,-229.26753357410834
100,0.05,0.02,20,2,31,-167.50789408087883,-221.57709581554502
100,0.05,0.02,20,2,32,-125.88027898781785,-211.4465446179839
100,0.05,0.02,20,2,33,-74.6232255123179,-221.2215854981287
100,0.05,0.02,20,2,34,-127.3698645180507,-224.3099281133456
100,0.05,0.02,20,2,35,-67.2965719651132,-197.34668924756298
100,0.05,0.02,20,2,36,-134.77722635447623,-229.25240461974562
100,0.05,0.02,20,2,37,-160.08991914547278,-221.84767788036027
100,0.05,0.02,20,2,38,-135.92150822589605,-221.92469848822938
100,0.05,0.02,20,2,39,-104.21734310225516,-216.16064833559955
100,0.05,0.02,20,2,40,-161.89412298131649,-233.68231316922686
100,0.05,0.02,20,2,41,-164.64876634922564,-233.51939341328784
100,0.05,0.02,20,2,42,-126.8187996428785,-204.98759351487425
100,0.05,0.02,20,2,43,-170.11985634456667,-230.5915483249646
100,0.05,0.02,20,2,44,-121.48655719667784,-219.80457237037228
100,0.05,0.02,20,2,45,-126.8187996428785,-241.61617233912312
100,0.05,0.02,20,2,46,-133.10405388322278,-215.9140302305742
100,0.05,0.02,20,2,47,-122.43416490252568,-198.32160127911126
100,0.05,0.02,20,2,48,-138.46648326421052,-231.40812744828096
100,0.05,0.02,20,2,49,-131.23851208678758,-196.04943130390063
100,0.05,0.02,20,2,50,-126.8187996428785,-226.7026755361035
100,0.05,0.02,20,2,51,-98.41658669218482,-205.25741147441303
100,0.05,0.02,20,2,52,-62.55764119219941,-194.14811399964344
100,0.05,0.02,20,2,53,-113.32435804486894,-196.70811789436456
100,0.05,0.02,20,2,54,-137.53945729601884,-232.06397407244728
100,0.05,0.02,20,2,55,-66.30375285612676,-208.3019447361035
100,0.05,0.02,20,2,56,-153.7544869729956,-212.4395089444754
100,0.05,0.02,20,2,57,-161.89412298131649,-228.975969484442
100,0.05,0.02,20,2,58,-138.46648326421052,-219.3900860479139
100,0.05,0.02,20,2,59,-138.46648326421052,-220.04913046008735
100,0.05,0.02,20,2,60,-126.8187996428785,-207.63785121925858
100,0.05,0.02,20,2,61,-163.71219600798315,-236.845923432942
100,0.05,0.02,20,2,62,-130.31004303683676,-202.859597385574
100,0.05,0.02,20,2,63,-137.53945729601884,-186.8774980007733
100,0.05,0.02,20,2,64,-127.75981574503821,-219.66156146271297
100,0.05,0.02,20,2,65,-132.169905660283,-218.27725206146698
100,0.05,0.02,20,2,66,-136.61544808322665,-202.36459042303977
100,0.05,0.02,20,2,67,-127.75981574503821,-213.5373746650519
100,0.05,0.02,20,2,68,-62.33630940518894,-222.4280835838335
100,0.05,0.02,20,2,69,-134.9799959983992,-223.42481260543042
100,0.05,0.02,20,2,70,-136.61544808322665,-224.70452370749368
100,0.05,0.02,20,2,71,-173.87739763939976,-221.54844394264754
100,0.05,0.02,20,2,72,-88.9317652729776,-235.4535221781335
100,0.05,0.02,20,2,73,-135.69463863518345,-238.10262967225432
100,0.05,0.02,20,2,74,-137.53945729601884,-216.99148141852783
100,0.05,0.02,20,2,75,-137.53945729601884,-207.07251575933597
100,0.05,0.02,20,2,76,-131.23851208678758,-222.29327923992983
100,0.05,0.02,20,2,77,-129.3846820423443,-212.65857157965883
100,0.05,0.02,20,2,78,-127.75981574503821,-204.30703166857668
100,0.05,0.02,20,2,79,-171.0,-226.94709919703197
100,0.05,0.02,20,2,80,-97.44997055358225,-204.9699764879918
100,0.05,0.02,20,2,81,-130.31004303683676,-228.5297378246367
100,0.05,0.02,20,2,82,-135.69463863518345,-198.46538650812636
100,0.05,0.02,20,2,83,-142.92702786528704,-222.49572966821978
100,0.05,0.02,20,2,84,-138.16419889536138,-228.16650152867012
100,0.05,0.02,20,2,85,-134.9799959983992,-207.79074280639625
100,0.05,0.02,20,2,86,-127.75981574503821,-219.9128847098149
100,0.05,0.02,20,2,87,-142.92702786528704,-210.57048218503044
100,0.05,0.02,20,2,88,-133.10405388322278,-212.6869675719646
100,0.05,0.02,20,2,89,-137.53945729601884,-211.71567499662157
100,0.05,0.02,20,2,90,-126.8187996428785,-231.62832834967855
100,0.05,0.02,20,2,91,-137.53945729601884,-232.58244494029952
100,0.05,0.02,20,2,92,-132.169905660283,-202.87181139805543
100,0.05,0.02,20,2,93,-93.83646178829912,-219.92545936096178
100,0.05,0.02,20,2,94,-160.40695324215582,-219.80666562535546
100,0.05,0.02,20,2,95,-95.12205669071392,-199.63832482765324
100,0.05,0.02,20,2,96,-134.23149572268392,-204.35329178055798
100,0.05,0.02,20,2,97,-128.70318264754368,-222.55308329168386
100,0.05,0.02,20,2,98,-170.11985634456667,-231.2118961497325
100,0.05,0.02,20,2,99,-134.23149572268392,-239.68498724456597
100,0.05,0.02,20,2,100,-118.08326112068522,-229.8862730095552
100,0.05,0.02,20,2,101,-125.28916384272063,-215.81543999343984
100,0.05,0.02,20,2,102,-204.8196748283246,-229.3179998850492
100,0.05,0.02,20,2,103,-171.32493928760186,-236.42682053392343
100,0.05,0.02,20,2,104,-197.3061951275776,-236.87734816597606
100,0.05,0.02,20,2,105,-129.64876634922564,-197.87615821388252
100,0.05,0.02,20,2,106,-192.1536192416212,-229.9265617647535
100,0.05,0.02,20,2,107,-133.10405388322278,-230.0139711677296
100,0.05,0.02,20,2,108,-158.3011387029333,-218.80016508789305
100,0.05,0.02,20,2,109,-182.43416490252568,-238.69344377271088
100,0.05,0.02,20,2,110,-171.0,-224.06830530936256
100,0.05,0.02,20,2,111,-110.88027898781785,-213.2807052773168
100,0.05,0.02,20,2,112,-127.75981574503821,-226.47194392253834
100,0.05,0.02,20,2,113,-129.64876634922564,-211.49040470620054
100,0.05,0.02,20,2,114,-168.3735464897913,-220.7175214677035
100,0.05,0.02,20,2,115,-159.19349550499538,-240.24712475893682
100,0.05,0.02,20,2,116,-192.1536192416212,-236.8802107564317
100,0.05,0.02,20,2,117,-137.18032973047434,-218.68904459547608
